genre,title,artist,songId,albumId,lyrics
발라드,여전히 아름다운지,김연우,83437,5422,"첨엔 혼자라는게 편했지
자유로운 선택과 시간에
너의 기억을 지운 듯 했어
정말 난 그런줄로 믿었어
하지만 말야 이른 아침 혼자 눈을 뜰때
내 곁에 네가 없다는 사실을 알게 될 때면 
나도 모를 눈물이 흘러
변한 건 없니 날 웃게 했던
예전 그 말투도 여전히 그대로니
난 달라졌어 예전만큼 웃질 않고
좀 야위었어 널 만날때 보다
나를 이해해 준 지난 날을
너의 구속이라 착각했지
남자다운 거라며 너에겐
사랑한단 말조차 못했어
하지만 말야 빈 종이에 가득 너의 이름
쓰면서 네게 전활 걸어 너의 음성 들을 때
나도 모를 눈물이 흘러
변한 건 없니 내가 그토록
사랑한 미소도 여전히 아름답니
난 달라졌어 예전만큼 웃질 않고
좀 야위었어 널 만날때 보다
그는 어떠니 우리 함께한 날들
잊을 만큼 너에게 잘해주니
행복해야돼 나의 모자람
채워줄 좋은 사람 만났으니까"
발라드,까만안경 (Feat. Day Light),이루|Daylight,1459449,328069,"까만 안경을 써요
아주 까만 밤인데 말이죠  
앞이 보이지 않아도 
괜찮아요 나는 울고 싶을 뿐이죠 
한 여자가 떠나요
너무나 사랑했었죠 
그래요 내 여자에요
내 가슴 속에서 울고 있는 여자 
사랑해요 나도 울고 있어요 오 난
보고 싶어서 만나고 싶어서
차라리 죽고만 싶어요 
미안해요 잘해주지 못한 나지만
이별까지도 사랑할거에요
행복한 사람이 되어주세요
제발요 
한 여자가 떠나요
너무나 사랑했었죠 
그래요 내 여자에요
내 가슴 속에서 울고 있는 여자 
사랑해요 나도 울고 있어요 오 난
보고 싶어서 만나고 싶어서
차라리 죽고만 싶어요 
미안해요 잘해주지 못한 나지만
이별까지도 사랑할거에요
행복한 사람이 되어주세요 
사랑해요 나도 울고 있어요 난
보고 싶어서 만나고 싶어서
차라리 죽고만 싶어요 
미안해요 잘해주지 못한 나지만
이별까지도 사랑할거에요
행복한 사람이 되어주세요
제발요"
발라드,같은 베개...,테이,1568562,344501,"하룻밤 자고 나면 괜찮을 거라
그 밤이 어느새 천 번째 밤이야
네가 떠난 그날부터 매일 밤
나를 위로해 줬던 건
언젠가 네가 내게 사 준 베개야
한시도 떨어져 살 수가 없을 때
서로 같은 베개 위에서라도
꼭 잠들자고 약속했었던
똑같은 베개 베고서 잠이 들면
어디서든 함께 있는 거라던
꿈속에서도 헤어지지 말자던
그런 네가 너무 그리워
잠들 때까지 전화기를 붙잡고
사랑한다는 말 지겹게 나누고
두 베개가 하나 되는
그날을 그리며 행복했던 난
이제는 그 베개를 끌어안고서
눈물을 흘리고 후회를 흘리고
너에게 다 미처 주지 못했었던
나의 마음을 또 흘리지
똑같은 베개 베고서 잠이 들면
어디서든 함께 있는 거라던
꿈속에서도 헤어지지 말자던
그런 네가 너무 그리워
언젠가 잊혀질 날이 올 것 같아서
슬픔도 멈출 날 올 것 같아서
외려 두려워 시간이
내 맘까지 앗아갈까
아직도 너만 꿈꾸고 있는 바보
이런 나도 잠들 날이 올까 봐
똑같은 베개 베고서 잠이 들면
어디서든 함께 있는 거라던
꿈속에서도 헤어지지 말자던
그런 네가 너무 그리워
사랑이 눕던 그곳에 그 자리 위에
영원처럼 이별이 또 누워도
너와 똑같은 추억 하나 가진 난
그래도 너라서 고마워"
발라드,두사람,성시경,833034,301311,"지친 하루가 가고
달빛 아래 두 사람
하나의 그림자
눈 감으면 잡힐 듯
아련한 행복이 아직 저기 있는데
상처 입은 마음은
너의 꿈마저 그늘을 드리워도
기억해줘 아프도록
사랑하는 사람이 곁에 있다는 걸
때로는 이 길이 멀게만 보여도
서글픈 마음에 눈물이 흘러도
모든 일이 추억이 될 때까지
우리 두 사람
서로의 쉴 곳이 되어주리
너와 함께 걸을 때
어디로 가야 할지
길이 보이지 않을 때
기억할게 너 하나만으로
눈이 부시던 그 날의 세상을
여전히 서툴고 또 부족하지만
언제까지나 네 곁에 있을게
캄캄한 밤 길을 잃고 헤매도
우리 두 사람
서로의 등불이 되어주리
먼 훗날 무지개 저 너머에
우리가 찾던 꿈 거기 없다 해도
그대와 나 함께 보내는
지금 이 시간들이
내겐 그보다 더 소중한 걸
때로는 이 길이 멀게만 보여도
서글픈 마음에 눈물이 흘러도
모든 일이 추억이 될 때까지
우리 두 사람 서로의 쉴 곳이 되어
서툴고 또 부족하지만
언제까지나 곁에 있을게
모진 바람 또 다시 불어와도
우리 두 사람
저 거친 세월을 지나가리"
발라드,I Love You,포지션,89806,5325,"I love you 사랑한다는 이 말 밖에는
해 줄 말이 없네요
I love you 의미 없는 말이 되었지만
사랑해요
이제 와서 무슨 소용 있겠어요
다신 볼 수 없는 이별인데
돌이킬 수 없는 걸 잘 알고 있지만
어떻게든 그댈 잡아 두고 싶은 걸
Ooh ooh ooh
이 세상 아니라도 언젠가
우리 다시 만날 텐데
눈물 한 방울도 보여선 안 되겠죠
사랑에 빠지게 만들었던
미소로 날 떠나요
그 미소 하나로
언제라도 그대를 찾아낼 수 있게
I love you 기억하나요 처음 그대에게
느낀 그 떨림
I love you 오랜 후에서야 내게 해준
그대 그 한마디
우리 사랑 안 될 거라 생각했죠
너무나도 아름다웠기에
돌아서려 했었던 내 앞의 그대는
꿈만 같은 사랑으로 다가왔었죠
Ooh ooh ooh
이 세상 아니라도 언젠가
우리 다시 만날 텐데
눈물 한 방울도 보여선 안 되겠죠
사랑에 빠지게 만들었던
미소로 날 떠나요
그 미소 하나로 언제라도 그대를
찾아낼 수 있게
언젠가 우리 다시 만나면
약속 하나만 해요 이렇게 아프게
너무 쉽게 헤어질 사랑하진 마요"
발라드,화장을 고치고,왁스,26378,2835,"우연히 날 찾아와 사랑만 남기고 간 너 
 
하루가 지나 몇 해가 흘러도 
 
아무 소식도 없는데 세월에 변해버린 
 
날 보면 실망할까봐 오늘도 나는 
 
설레이는 맘으로 화장을 다시 고치곤해 
 
아무것도 난 해준게 없어 
 
받기만 했을뿐 그래서 미안해 
 
나같은 여자를 왜 사랑했는지 
 
왜 떠나야 했는지 어떻게든 
 
우린 다시 사랑해야 해 
 
 
살다가 널 만나면 
 
모질게 따지고 싶어 힘든 세상에 
 
나홀로 남겨두고 왜 연락 한번 없었느냐고 
 
아무것도 난 해준게 없어 받기만 했을뿐 
 
그래서 미안해 나같은 여자를 
 
왜 사랑했는지 왜 떠나야 했는지 
 
어떻게든 우린 다시 사랑해야해 
 
그땐 너무 어려서 몰랐던 사랑을 
 
이제야 알겠어- 보잘것 없지만 
 
널 위해 남겨둔 내 사랑을 받아줘 
 
어떻게든 우린 다시 사랑해-야해"
발라드,Heaven,김현성,104184,13611,"왜 이제 왔나요 더 야윈 그대
나만큼 힘들었나요
두번 살게 하네요 그대 내 삶을
난 모든걸 버리려 했죠
왜 나를 떠나요 아플거면서
사랑이 여기 있는데
다신 그러지 마요 내가 죽어요
그댄 나의 숨이니까요
나 그댈 잃는다는 건
내 삶이라는 것 살아도 지옥인거죠
그댄 나의 전부 그댄 나의 운명
헤어질 수 없어요
영원보다 먼 곳에 우리 사랑 가져가요
눈물 없는 세상 나의 사랑 하나로만
그대 살게 할게요
그대와 나 영원히 행복할 그 곳
Heaven
울어도 되나요 그대 앞에서
고마워 눈물이 나요
기다렸던 날들이 너무 아파서
그대 다시 미워지네요
사랑을 버린다는건 모든걸 잃는것
상처만 남기잖아요
그댄 나의 전부 그댄 나의 운명
헤어질 수 없어요
영원보다 먼 곳에 우리 사랑 가져가요
눈물 없는 세상 나의 사랑 하나로만
그대 살게 할게요
그대와 나 영원히 행복할 그 곳
Heaven
그댄 나의 전부 그댄 나의 운명
헤어질 수 없어요
영원보다 먼 곳에 우리 사랑 가져가요
눈물 없는 세상 나의 사랑 하나로만
그대 살게 할게요
그대와 나 영원히 행복할 그 곳
Heaven"
발라드,미인 (美人),이기찬,1563237,343998,"헤어질 때 늘 하던 짧은인사가 
오늘따라 왜 이렇게 서글픈거니 
눈물이 두 뺨 위로 흘러내릴때 
그때서야 이별인 줄 알았어 
 
제발 가지 말라고 차갑게 떠나지 말라고 
가슴 아프도록 외쳐보지만 
너는 떠나간다고 나의 손을 놓는다고 
나를두고 돌아서 버린 너 
 
다시 사랑한다 해도 다른 누군갈 만나도 
나는 너와 같은 사람 다신 만나진 못해 
백 번 천 번을 말해도 울며 다짐을 해봐도 
떠나가는 네 얼굴 보고싶은.. 
내가 정말 싫어 
 
모두 꿈일꺼라고 깨면 다 돌아올꺼라고 
아픈 마음을 위로해보지만 
점점 멀어져가는 너의 모습을 보면서 
울고있는 내가 다 가여워 
 
다시 사랑한다해도 
다른 누군가를 만나도 
나는 너와 같은 사람 다신 만나지 못해. 
백번 천번을 말해도 울며 다짐을 해봐도 
떠나가는 네 얼굴 보고싶은 내가 싫어. 
 
정말 사랑했었다면 
나를 사랑했었다면 
가는 길에서라도 한번쯤은 돌아봐줘 
 
이거 하나만 알고 가 
이 말 하나만 듣고 가 
나보다 더 좋은 사람 만나도 
날 잊으면 안돼.."
발라드,추억은 사랑을 닮아,박효신,1560045,343653,"그대가 부네요
내 가슴 안에 그대라는 바람이
언제나 내게 그랬듯이
내 맘 흔들어 놓고
추억이란 흔적만
남기고 달아나죠
난 길을 잃었죠
늘 그대라는 사람만 보다가
단 한 번 의심하지 않고
여기까지 왔는데
그대 없는 낯설은
길 위에 남아 있죠
가져가세요
좋은 기억마저도
그대가 없이는
내겐 짐만 될 텐데
자꾸 꺼내 보면
그리움만 커져서
다시 돌아가는 길
발걸음 또 멈추게 하죠
추억은 사랑을 닮아
난 자꾸 돌아보겠죠
그곳엔 아직도 그대가 있어서
그래서 아픈가 봐요
한 번쯤 꼭 한 번쯤은
그대도 날 볼까 봐
오늘도 기다려요
나 이제 어쩌죠
아무리 그댈 달아나려 해봐도
한뼘도 멀어지지 못해
매일 같은 자리에
매일 같은 무게로
하루를 살아가죠
어딜 보아도 온통 그대 뿐이죠
날 보던 눈빛이
자꾸 맘에 걸려서
다시 눈을 감고
그댈 지우려하면
굳게 다문 입술이 떨려와
참았던 눈물이 흐르죠
추억은 사랑을 닮아
난 자꾸 돌아보겠죠
그곳에 아직도 그대가 있어서
그래서 아픈가 봐요
한 번쯤 꼭 한 번쯤은
그대도 날 볼까 봐
오늘도 기다려요
어느 날 뒤돌아보다
그대가 나를 본다면
난 어떻게 하죠
아무 말 못하는
나를 잘 알잖아요
추억은 바람을 타고
언젠가 흩어질 텐데
울어도 소리쳐 봐도
모른 척 버리려 해도
잊지 못할 그 사람
오늘도 기다려요
나를 잘 알잖아요"
발라드,그 남자 그 여자 (Feat. 장혜진),바이브,1114175,314287,"혹시 니가 다시 돌아올까봐 
다른 사랑 절대 못해 
남잘 울렸으면 책임져야지 
니가 뭘 알아 남자의 마음을 
모든걸 다 주니까
떠난다는 그 여자 
내 전부를 다 가져간 그 여자 
한때는 내가 정말
사랑했던 그 여자 
다 믿었었어 바보같이 
여자는 다 똑같나봐 
혹시 니가 다시 돌아올까봐 
다른 사랑 절대 못해 
여잘 울렸으면 책임져야지 
니가 뭘 알아 여자의 마음을 
모든걸 다 주니까
떠난다는 그 남자 
내 전부를 다 가져간 그 남자 
한때는 내가 정말
사랑했던 그 남자 
다 믿었었어 바보같이 
남자는 다 똑같나봐 
우린 미치도록 사랑했었지 
우린 미치도록 사랑했었지
모든걸 다 주니까
떠난다는 그 남자 
내 마음하나 몰라주는 그 남자 
한때는 내가 정말
사랑했던 그 남자 
다 믿었었어 바보같이 
그땐 사랑이 이별인줄 모르고 
그런줄도 모르고
다 믿었었어 우리둘이"
발라드,사랑은...향기를 남기고,테이,2025249,470451,"가슴 아파서 목이 메어서 
안간힘을 써봐도 
피해 갈 수도 물러지지도 
않는 이별인가 봐 
너무 놀라서 자꾸 겁나서 
웃음으로 이기려 해도 
눈치 빠른 눈물이 더 
먼저 알고 날 흘러 

난 소란스레 사랑했나 봐 
널 줬다 이내 뺏는 걸 보니 
분 넘친 행복을 또 시기했나 봐 
널 보내야만 하나 봐
 
I miss the love that I shared with U 
온 세상이 취한 것 같아 
눈부셨던 우리 추억이 
열 오르듯 비틀대잖아 
니 품에 살았던 날들과 
꿈꾸었던 사랑이 
다 부서져 또 흩어져 향기로 
I can't live without your love 

내가 못나서 잡지 못해서 
돌아 가슴 쳐봐도 
지워지지도 덜어지지도 
않는 사랑인가 봐 
니가 미워서 누굴 만나서 
다시 시작해보려 해도 
수많은 니 그리움이 
날 체하게 만들어 

넌 나보다 더 용감한가 봐 
날 사랑한 적 없던 것처럼 
잘 살아가는데 날 지워 가는데 
난 왜 널 못 잊는 거니 

I miss the love that I shared with U 
온 세상이 취한 것 같아 
눈부셨던 우리 추억이 
열 오르듯 비틀대잖아 
니 품에 살았던 날들과 
꿈꾸었던 사랑이 
다 부서져 또 흩어져 향기로 

이렇게 하루 이틀이 가고 
눈에 멀어져 살다가 보면 
언젠간 또 가슴에서도 
무뎌지는 거라고 
그렇게 말을 하기까지 
얼마나 싸워야 난 할지 
보이지 않는 나와 
또 볼 수 없는 널 앞에 두고 

I miss the love that I shared with U 
그 언제쯤 자유로울까 
니 이별도 못 한 게 있어 
내 안에 널 데려가는 일 
난 그래 괜찮아 오늘도 
너 땜에 힘 겨워도 
이 지독한 내 아픔도 
우리가 사랑한 흔적인걸"
발라드,심장이 없어,에이트,2101157,514852,"아프다고 말하면 
정말 아플 것 같아서 
슬프다고 말하면 
눈물이 날 것 같아서 
그냥 웃지 그냥 웃지 그냥 웃지 
그런데 사람들이 왜 우냐고 물어 
매일을 울다가 웃다가 
울다가 웃는걸 반복해 
나 왜 이러는데 
술이 술인지 밥인지도 모르는 채 
살아 이 정도 아픔은 
통과 의례인 듯 해 
멍하니 종이에 나도 몰래 
니 이름만 적어 하루 왼 종일 
종이가 시커매지고서야 펜을 놔 
너 그리워 또 핸드폰을 들었다 놔 
눈물이 또 찾아와 너와의 이별이란 
나는 심장이 없어 나는 심장이 없어 
그래서 아픈 걸 느낄리 없어 
매일 혼잣말을 해 내게 주문을 걸어 
그래도 자꾸 눈물이 나는 걸 
아프다고 말하면 
정말 아플 것 같아서 
슬프다고 말하면 
눈물이 날 것 같아서 
그냥 웃지 그냥 웃지 그냥 웃지 
그런데 사람들이 왜 우냐고 물어 
이렇게 웃는데 
니가 떠나고부터 
난 바보가 된 것 같어 
i can't do 아무것도 
죽어라 방구석에 박혀 살어 
너 없인 할 일도 없는데 
하룬 길어 너무 길어 
근데 뭐 그리 바뻐 널 외롭게 했어 
니가 쇼핑 가자 그럴 때 
친구와 술 한잔 마시는 건 그렇게 
쉬운데 왜 너한텐 못했을까 
언제나 제일 느린 게 후회랬는데 
정말 바본지 끝까지 
너와의 끈을 놓지 못해 
나는 심장이 없어 나는 심장이 없어 
오늘도 뻔한 거짓말을 해 
가슴이 너무 아픈데
이렇게 보채는데
어떻게 웃을 수가 있겠어
아프다고 말하면
정말 아플 것 같아서
슬프다고 말하면
눈물이 날 것 같아서
그냥 웃지 그냥 웃지 그냥 웃지
그런데 사람들이 왜 우냐고 물어
이렇게 웃는데
웃자 TV속 연예인들처럼
웃자 너의 미니홈피 제목처럼
웃자 행복했던 내 어제처럼
나는 심장이 없어
아플 수가 난 없어
나는 심장이 없어
아플 수가 난 없어
그냥 웃자 그냥 웃자 그냥 웃자
제발 좀 눈물아 이제는 멈춰줘"
발라드,사랑인걸,모세,732373,300617,"하루가 가는 소릴 들어
너없는 세상속에
달이 저물고
해가뜨는 서러움
한날도 한시도
못살것 같더니 
그저 이렇게
그리워하며 살아
어디서부터 잊어갈까
오늘도 기억속에
네가 찾아와 
하루종일 떠들어
네말투 네표정 
너무 분명해서
마치 지금도 내곁에 
네가 사는 것 만 같아 
사랑인걸 사랑인걸
지워봐도 사랑인걸
아무리 비워내도
내안에는 너만살아
너하나만 너하나만
기억하고 원하는걸
보고픈 너의 사진을
꺼내어 보다 잠들어
어디서부터 잊어갈까
오늘도 기억속에 
네가 찾아와 
하루종일 떠들어
네말투 네표정 
너무 분명해서
마치 지금도 내곁에
네가 사는 것 만 같아 
사랑인걸 사랑인걸
지워봐도 사랑인걸
아무리 비워내도
내안에는 너만 살아
너하나만 너하나만
기억하고 원하는걸
보고픈 너의 사진을
꺼내어 보다 잠들어
잠결에 흐르던
눈물이 곧 말라가듯
조금씩 흐려지겠지
손내밀면 닿을 듯
아직은 눈에 선한 네얼굴 
사랑해 사랑해
잊으면 안돼
너만보고 너만알고
너만위해 살았던 날
마음둘 곳을 몰라
하루가 일년같아
아무것도 아무일도
아무말도 못하는 나
그래도 사랑을 믿어
그래도 사랑을 믿어
오늘도 사랑을 믿어"
발라드,또 다시 사랑,임창정,7861392,2638798,"아픔이 좀 더 작아질까
의미 없는 만남을 하다가
어느 날 그대가 흘린 눈물
왠지 나와 같다 느껴서
이렇게 그대를 지키는가 봐요
행복하고 싶었던 그대를
몰랐던 누군갈 또 알아가면서
분명 행복할 걸 알겠지만
내가 그대를 만났다는 건
어쩌면 흘러가는 흔한
인연이란 것 일지 모르지만
오늘도 다시 또 다시 사랑해요
사랑 언제나 이번이 마지막이라며
처음인 듯 찾아오니까
어느 날 그대가 숨긴 눈물
왠지 나와 같다 느껴서
이렇게 그대를 지키는 가 봐요
행복하고 싶었던 그대를
몰랐던 누군갈 또 알아가는 게
혹시 두렵기도 하겠지만
내가 그대를 만났다는 건
어쩌면 흘러가는 흔한
인연이란 것일지 모르지만
오늘도 다시 또 다시 사랑해요
사랑 언제나 이번이 마지막이라며
처음인 듯 찾아오니까
절대 우리 작은 다툼조차 하지 마요
이별 후엔 서운함만
가슴속에 남으니
사소한 그 표현이 그 말들이
언제나 나에겐 참
고마울 거예요
내가 그대를 만났다는 건
어쩌면 흘러가는 흔한
인연이란 것 일지 모르지만
오늘도 다시 또 다시 사랑해요
사랑 언제나 이번이 마지막이라며
처음인 듯 찾아오니까
사랑 언제나 이번이 마지막이라며"
발라드,이럴거면 그러지말지 (Feat. Young K),백아연,5704397,2319508,"궁금해서 잠이 안 와
그때 왜 그랬어
구차해도 묻고 싶어
그때 난 뭐였어
나나나나 나나 나나
나만 애 탄거니
나나나나 나나 나나
난 진심인데 넌
그랬구나 그랬어
좋았는데 넌 아니었나 봐
그랬구나 그때 넌
그런 줄 모르고 나 혼자
이럴 거면 바래다주었던 그날 밤
넌 나를 안아주지 말았어야지
설렘에 밤잠 설치게 했던 그 말
그 말도 말았어야지
그러지는 말지
비겁하게 숨어버린 너를
돌아 올 거라고 믿은 내가 바보야
사랑스럽게 날 보던 네 눈빛에
빠졌던 내가 바보지
이럴 줄도 모르고
이렇게 돼 버린 이상
그냥 얘기할게
이미 떠나버린 니 맘
돌릴 순 없으니
그랬구나 그랬어
좋았는데 넌 아니었나 봐
그랬구나 그때 넌
네 생각 뿐인데 나 혼자
이럴 거면 바래다주었던 그날 밤
넌 나를 안아주지 말았어야지
설렘에 밤잠 설치게 했던 그 말
그 말도 말았어야지
이럴 줄은 몰랐어
어때 넌 어떻게 하고 싶니
지금 이 순간의 감정일지
중간에 금방 에러가 날것인지
I don’t know 하지만 내 생각엔
오래가진 못할 거 같아
너 아닌 나 때문에
이 관계는 이어지지 못해
잠 못 들어 아픈 이 새벽
잘 지내니 문자 한번쯤은 해주지
혹시나 하며 올린 우리 얘기에
좋아요 누르지 말지
괜히 기대 하게
바래다주던 그 날 밤처럼
돌아와서 포근하게 나를 안아줘
설렘에 밤잠 설치게 했던 말로
또 두근거리게 해줘
다시 날 녹여줘
이럴 거면 귀엽다고 하지 말지
그러지 말지
혼잣말만 늘어가네
전하지도 못할 말만"
발라드,One Love,엠씨더맥스 (M.C the MAX),315876,22287,"이젠 내가 돌아서려 해 
다신 그 사람과 
네 앞에서 보이지 않게 
이제 너에겐 어떤 바램도 
작은 기대조차 할 수 없는 나잖아 
하지만 시간이 많이 지난 후에도 
나의 숨결 나의 향기 
네게 묻어있다면 
언제나 힘들던 이룰 수 없던 사랑 
너에게도 너무 큰 아픔이었다면 
다시 내게 돌아와 
너를 떠나보내고 
후회하고 있는 내게 
함께 할 수 없음이 
나에겐 너무도 
커다란 아픔인 걸 아니 
언제나 힘들던 이룰 수 없던 사랑 
너에게도 너무 큰 
아픔이었다면 돌아와 줘
후회 없는 사랑하기 위해 
내가 택한 사람은 너뿐야 
언젠간 내게 돌아와 줄 너잖아 
힘든 시간 다 지나고 
오랜 간절함에 되찾은 
내 마지막 사랑인 걸
다시 내게 돌아와 
너를 떠나보내고 
후회하고 있는 내게 
함께 할 수 없음이 
나에겐 너무도 
커다란 아픔인 걸 아니"
댄스,비행기,거북이,1325050,322845,"Yes Turtles Forth album
New mind New song 
철없을 적 내 기억속에
비행기 타고가요 
Yeah Let's go 
파란 하늘위로 훨훨 날아가겠죠 
어려서 꿈꾸었던 비행기 타고 
기다리는 동안 아무말도 못해요 
내 생각 말할순 없어요 
모든 준비 다 끝났어 
곱게 차려 입고 나선 
바깥 풍경마저 들뜬 기분 
때가 왔어 하늘위로
날으는 순간이야 
조금은 두려워도 
애써 내색 할 순 없어
이번이 처음이지만 
전에 자주 비행했었잖아 
친구들과 말썽장이
거북이 비행기로 올라타 
준비됐나 
수많은 사람들 속을 지나쳐
마지막 게이트야 
나도 모르게 안절부절하고 있어 
이럴 땐 침착해 좀 자연스럽게 
파란 하늘위로 훨훨 날아가겠죠 
어려서 꿈꾸었던 비행기 타고 
기다리는 동안 아무말도 못해요 
내 생각 말할순 없어요
Yes Remember
비행기를 타고 가던 너
따라가고 싶어 울었던 
철없을 적 내 기억속에
비행기 타고가요 
Yes Fly 다들 아무 일도 없는 듯 
하늘을 나르는데 아무걱정 없는 듯 
왠지 철닥서니 없었나 문득
이런 내 모습 촌스러 입 다문듯 
쳐다보지 말아요 
다들 처음 탈 때 이러지 않았나요 
딴 데 봐요 
신경 쓰지 마요 
나 혼자 이런게 나 좋아요 
어떤 느낌일까 정말
새들처럼 나는 기분 
세상 모든 것이 점처럼
보 여 지겠지 
개구쟁이 거북이
비행기로 드디어 출발한다 
수많은 사람들 속을 지나쳐
마지막 게이트야 
나도 모르게 안절부절하고 있어 
이럴 땐 침착해 좀 자연스럽게 
파란 하늘위로 훨훨 날아가겠죠 
어려서 꿈꾸었던 비행기 타고 
기다리는 동안 아무말도 못해요 
내 생각 말할순 없어요 
파란 하늘위로 훨훨 날아가겠죠 
어려서 꿈꾸었던 비행기 타고 
기다리는 동안 아무말도 못해요 
내 생각 말할순 없어요 Yes Remember
비행기를 타고 가던 너
따라가고 싶어 울었던 
철없을 적 내 기억속에
비행기 타고가요"
댄스,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,3053259,1093562,"하얀 눈이 내려올 때면
온 세상이 물들을 때면
눈꽃이 피어나 또 빛이 나
눈이 부신 너처럼
Yeah girl
you should know that
That my heartbeats like
Huh Huh Huh Huh
From the bottom of my heart
I thank god I found you
쿵쿵 가슴이 왜 이렇게 가쁘니 yeah
꾹꾹 참아도
자꾸 네 생각이 나잖아 oh
You You I love you
and I know you love me too
네가 내게 불러 준
You're my boo
You 아직 꿈만 같아
And you 마치 선물 같아
For you 네 품에 안겨도
늘 불안불안 해 꿈처럼 깰까 봐
You 꼭 안아 줘야만 해
And you 아껴 줘야만 해
For you 큰 맘 먹고 네 꺼 돼준 걸
하늘에게 감사해
하얀 눈이 내려올 때면
온 세상이 물들을 때면
눈꽃이 피어나 또 빛이 나
눈이 부신 너처럼
사랑할 수 밖에 없어서
사랑한 네 손 잡고서
첫 눈 위를 걸어 발자국을 새겨
이 길 끝까지 걸어 갈 거야
With you
You 혹시 알고 있니
And you 느낄 수가 있니
For you 늘 자랑하고픈
네 여자친구가 되고만 싶은 걸
You 전부 다 주고 싶어
And you 잘 해주고 싶어
For you 다음 그 다음 해 겨울도
너의 곁에 있을게
하얀 눈이 내려올 때면
온 세상이 물들을 때면
눈꽃이 피어나 또 빛이 나
눈이 부신 너처럼
사랑할 수 밖에 없어서
사랑한 네 손 잡고서
첫 눈 위를 걸어 발자국을 새겨
이 길 끝까지 걸어 갈 거야
With you
매일 매일 너 때문에 행복해
다른 누구 아닌 나를
모두 가질 너만이 My love
나도 믿기지 않아
지금 네가 내 옆에
이렇게 손 꼭 잡은 채 걷는다는 게
하얀 눈보다 더 뽀얀 네 볼에
키스해줄게 Baby
빨갛게 물들게 Baby
다가오는 크리스마스에는
기다리는 그 날만큼은
네 곁에 있을래
하루 종일 미리 미리 약속해
사랑할 수 밖에 없어서
사랑한 네 손 잡고서
첫 눈 위를 걸어 발자국을 새겨
이 길 끝까지 걸어 갈 거야
With you
Girl you know
I can't even think without you
in my life
Yeah Yeah I know that you know
That's my baby"
댄스,I Don't Care,2NE1,2212365,598055,"hey playboy
it's about time and your time's up
I had to do this one for my girls
you know
sometime you gotta act like
you don't care
that's the only way you boys learn
Oh oh oh oh oh oh 2ne1
Oh oh oh oh oh oh 2ne1
니 옷깃에 묻은 립스틱들
나는 절대로 용서못해
매일 하루에 수십번 꺼져있는 핸드폰
변하지 않을 것만 같아 oh oh
그저 친구라는 수많은 여자친구
날 똑같이 생각하지 마
I won't let it fight
이제 니 맘대로 해 난 미련은 버릴래
한땐 정말 사랑했는데 oh oh
가끔씩 술에 취해 전활 걸어
지금은 새벽 다섯시 반
넌 또 다른 여자애 이름을 불러
no no
I don't care 그만할래
니가 어디에서 뭘 하던
이제 정말 상관 안할게 비켜줄래
이제와 울고불고 매달리지마
cause I don't care e e e e e
I don't care e e e e e
cause I don't care e e e e e
I don't care e e e e e
Boy I don't care
다른 여자들의 다리를 훔쳐보는
니가 너무너무 한심해
매일 빼놓는 커플링
나 몰래 한 소개팅
더 이상 못 참을 것 같아 oh oh
넌 절대 아니라는 수많은 나의 친구
난 너 땜에 친구들까지 다 잃었지만
차라리 홀가분해 너에게 난 과분해
내 사랑이라 믿었는데 oh oh
오늘도 바쁘다고 말하는 너
혹시나 전화해봤지만
역시 뒤에선 여자 웃음소리가 들려
oh no
I don't care 그만할래
니가 어디에서 뭘 하던
이제 정말 상관 안할게 비켜줄래
이제와 울고불고 매달리지마
cause I don't care e e e e e
I don't care e e e e e
cause I don't care e e e e e
I don't care e e e e e
Boy I don't care
난 너 땜에 울며 지새던
밤을 기억해 boy
더 후회할 날 생각하면
맘이 시원해 boy
날 놓치긴 아깝고 갖기엔 시시하잖니
있을 때 잘하지
너 왜 이제와 매달리니
속아준 거짓말만 해도 수백번
오늘 이후로 난 남자 울리는 bad girl
이젠 눈물 한방울 없이 널 비웃어
사랑이란 게임 속 loser
무릎꿇고 잘못을 뉘우쳐
아님 눈 앞에서 당장 꺼져
I don't care 그만할래
니가 어디에서 뭘 하던
이제 정말 상관 안할게 비켜줄래
이제와 울고불고 매달리지마
you know I don't care e e e e e e
I don't care e e e e e
I don't care e e e e e
I don't care e e e e e
Boy I don't care"
